ticker,market_cap,net_debt,owner_earnings_norm,oe_yield,t10,dcf_growth_used,value_oe_yield,value_dcf,value_dcf_low,value_dcf_high,value_epv,value_conservative,implied_growth,margin_of_safety,years_of_data,latest_fy_end,roic_median_10y,roic_latest,roic_trend,gross_margin,gm_sigma_10y,gm_trend,op_margin,om_sigma_10y,fcf_ni_10y,incremental_roic_5y,rev_cagr_10y,rev_cagr_5y,rev_consistency,rev_drawdown_2020,nd_ebitda,interest_coverage,altman_z_coarse,share_cagr_10y,op_income_derived,sbc_fcf_10y,buyback_timing,dividend_years_10y,buyback_years_10y,owner_earnings,owner_earnings_3y_avg,maint_capex_proxy,moat_flag,structural_decline,leverage,dilution,accruals,altman_distress,late_filing,auditor_change,restatement,going_concern,eject,eject_reasons,demote_count,demote_reasons,needs_human_review,rank_score,verdict
BROS,9268733207.377075,-69228000.0,38939333.333333336,0.00423276387757332,0.045,0.1,527337803.9215687,737979754.1292546,676823731.7662077,737979754.1292546,389393333.3333333,389393333.3333333,,-22.803009486664063,7,2025-12-31,0.1013139059468401,0.22788874175232315,0.12747854065588954,0.2587941707734109,0.059314556460934656,-0.02348112960806877,0.09839093763181718,0.11708024902247521,-1.4618960416960136,0.242419053708234,0.3788531531536614,0.37991401833533933,1.0,0.37356104846288085,-0.25054195785214595,,1.0610713222057346,0.20777113004062264,False,,,0,0,79842000.0,38939333.333333336,"min(depreciation & amortization, capex)",False,False,False,True,True,True,False,False,False,False,True,altman_distress,2,dilution;accruals,substitution risk unassessed (cannot be automated),0.0,ejected
BSX,66544122044.22939,9471000000.0,2595333333.3333335,0.03414232936208717,0.045,0.09543547966315624,21062333333.33334,48227464318.791824,44225745472.18031,49186857895.61862,25953333333.333332,21062333333.33334,0.17085195399226777,-2.1593898449473485,11,2025-12-31,0.056812700964630224,0.09158537564498435,0.004962823137384272,0.6901464581050114,0.021451361996790284,-0.0005849033309323139,0.17998405898176745,0.07239897037674861,1.043719972546328,0.2887039384391059,0.09543547966315624,0.15155785671653277,0.9,-0.07657196087564044,1.9014254165830156,10.35243553008596,,0.010881473946610987,False,0.13342539619911883,-1.0,4,1,3384000000.0,2595333333.3333335,"min(depreciation & amortization, capex)",False,False,False,False,False,False,False,False,False,False,False,,0,,substitution risk unassessed (cannot be automated),0.0,no moat evidence
BSY,9621240688.757847,1125634000.0,260710666.66666666,0.024259207836431963,0.045,0.1,1941550313.7254906,4940998656.513741,4531540507.231484,4940998656.513741,2607106666.6666665,1941550313.7254906,0.25844593970959673,-3.9554423703274484,8,2025-12-31,0.11309970040929726,0.12404519837347938,-0.15678285515050375,0.815199173779897,0.014862485590611532,0.0005453916142913383,0.2414609606340214,0.042044476910066464,1.6214114185578608,0.09279485651059101,0.11711382029589323,0.13379811839169276,1.0,0.08808748747716022,3.1041610938142026,47.83287165281625,0.39927503512661,0.018675118591409356,False,0.16357626773765285,0.4086444368895463,8,5,259606000.0,260710666.66666666,"min(depreciation & amortization, capex)",False,False,True,False,False,True,False,False,False,False,True,leverage;altman_distress,0,,substitution risk unassessed (cannot be automated),0.0,ejected
BKH,5725595685.082626,4518300000.0,275633333.3333333,0.026907081232261695,0.045,0.06127717756972473,-1275554901.9607844,4416220022.344134,4046351079.404043,4817530859.205722,2756333333.333333,,0.12133678497169048,,11,2025-12-31,0.05860655893586739,0.05623651200975878,-0.0007972809641014777,,,,0.2351062899133934,0.021689529589670745,-0.4159216951960069,0.04086429850390406,0.06127717756972473,0.06345576398959385,0.6,-0.02640651717570519,5.501400219164739,2.6861569215392302,,0.049186741776384046,False,,,10,0,291600000.0,275633333.3333333,"min(depreciation & amortization, capex)",False,False,True,True,True,False,False,False,False,False,True,leverage,2,dilution;accruals,substitution risk unassessed (cannot be automated),0.0,ejected
BKR,57103475561.719025,2372000000.0,2503333333.3333335,0.042090177668870736,0.045,0.05210541551736725,27078980392.156868,38533930493.38344,35298840326.86885,42045130015.228455,25033333333.333332,25033333333.333332,0.14325906887348405,-1.2810975590566853,11,2025-12-31,0.023345980554896846,0.1237385645572008,0.014187764829994804,,0.11506307746231172,-0.058330590393342055,0.10373922763494754,0.25146814217883995,,3.865752285951787,0.05210541551736725,0.06019151313311255,0.6,-0.13142881114187432,0.5835178351783518,,,,True,0.12397447584320875,,9,7,2588000000.0,2503333333.3333335,"min(depreciation & amortization, capex)",False,False,False,False,False,False,False,False,False,False,False,,0,,substitution risk unassessed (cannot be automated),0.0,no moat evidence
ASH,3056334114.75,1169000000.0,-49666666.666666664,-0.01175449451282157,0.045,0.0,,,,,,,,,11,2025-09-30,0.01188500868223037,-0.25219655060201757,-0.009501546347452112,0.30098684210526316,0.02292832437424222,0.0019160837362698375,-0.42489035087719296,0.16325079639747314,0.7502401536983669,,-0.060925878206772976,-0.01981768775006343,0.3,-0.06145251396648044,,-12.704918032786885,,-0.03833260454421983,False,0.2893725992317542,-0.030078285949732164,10,7,-706000000.0,-49666666.666666664,"min(depreciation & amortization, capex)",False,False,True,True,False,False,False,False,False,False,True,leverage,1,dilution,substitution risk unassessed (cannot be automated),0.0,ejected
ATI,25525427749.83568,1332700000.0,394300000.0,0.014680844609595409,0.045,0.02669043704184193,3306123529.411765,5429030566.381819,4970290135.735381,5927356085.362853,3943000000.0,3306123529.411765,,-6.72065154939242,11,2025-12-28,0.11756704817099707,0.16372962359695975,0.028125781374736723,0.2195143218380782,0.039526848728006395,0.008627388131607721,0.13970876749356934,0.16129936141253878,0.9217303484261908,0.35635249025554316,0.02669043704184193,0.10379372350265892,0.6,-0.27662825955124315,1.6473423980222497,5.789521228545619,3.892459245219869,0.025625691450681387,False,0.34569028487947406,-0.5888584474885845,0,5,404300000.0,394300000.0,"min(depreciation & amortization, capex)",False,False,False,True,False,False,False,False,False,False,False,,1,dilution,substitution risk unassessed (cannot be automated),0.0,no moat evidence
BRKR,9142671186.490082,1570300000.0,245900000.0,0.022953482812508603,0.045,0.07785013664554796,1322641176.4705887,4234421452.993278,3881354374.9317694,4617285415.197716,2459000000.0,1322641176.4705887,0.2602691637136251,-5.912435019516713,11,2025-12-31,0.16474296788769316,0.009315088904340916,-0.013370321264761828,0.45910082933216934,0.02398501222405948,0.0042808266495943485,0.01984577331587371,0.04468358781996828,0.8730938750696591,-0.04821827023042624,0.07785013664554796,0.11573701752026233,0.8,-0.041059538743607016,5.442980935875217,1.1310116086235489,2.979287638280263,0.015504800579495104,False,0.10827434141812696,0.3509306803594352,10,8,120900000.0,245900000.0,"min(depreciation & amortization, capex)",False,False,True,False,False,False,False,False,False,False,True,leverage,0,,substitution risk unassessed (cannot be automated),0.0,ejected
AKAM,18346190416.63495,-930231000.0,692082333.3333334,0.039738398372258905,0.045,0.06713046492079155,9072376098.039217,11375071234.722061,10423865212.012772,12406931245.916016,6920823333.333333,6920823333.333333,0.17876176680133177,-1.6508681890885262,11,2025-12-31,0.12986409756965844,0.105116668256265,0.001197503829704558,0.589486416320614,0.02774716206920426,-0.00791221791346268,0.13472443517676902,0.03669045414403676,1.85491998877467,-1.2370568024566595,0.06713046492079155,0.056425850397398225,1.0,0.10524267724443148,-0.7292754918447264,18.43180857635164,2.8620808024009383,-0.020259042715880304,False,0.2878895460807984,0.2883454760773498,0,10,652856000.0,692082333.3333334,"min(depreciation & amortization, capex)",False,False,False,True,False,False,False,False,False,False,False,,1,dilution,substitution risk unassessed (cannot be automated),0.0,no moat evidence
ALB,14865663118.457993,1575540000.0,-15908000.0,-0.0009675690936596129,0.045,0.06168477558963592,,,,,,,,,11,2025-12-31,0.07187210403285499,-0.03304412091020672,-0.014222271793239044,0.13003183326841972,0.12870092576241499,-0.02651897547798463,-0.0713791674582367,0.18806173620832833,-0.14454819091851445,-0.19903518791593883,0.06168477558963592,0.10448598383827279,0.6,-0.12829847215168322,5.403197596658368,-1.7677930758821292,,0.005344872954519131,False,,0.3333333333333333,10,2,-441751000.0,-15908000.0,"min(depreciation & amortization, capex)",False,True,True,False,True,False,False,False,False,False,True,leverage,2,structural_decline;accruals,substitution risk unassessed (cannot be automated),0.0,ejected
ALGM,10222778142.68045,118523000.0,39584666.666666664,0.0038278226424809806,0.045,0.05376557163883833,347178960.78431374,613766840.9762273,562260759.5499761,669665706.3453543,395846666.6666666,347178960.78431374,,-28.445269723678305,7,2026-03-27,0.07968879924335627,0.01693825184956227,-0.012918541203945234,0.4628377163811544,0.059032778449814645,0.005131115747666084,0.020769669788427314,0.0952783451539731,1.2172116732867815,0.0174198273883633,0.05376557163883833,0.08527414408604073,0.6666666666666666,,1.3768935873605948,0.8351931330472103,3.7675085555543273,0.009585674836328328,False,0.5372345958691155,,1,1,14520000.0,39584666.666666664,"min(depreciation & amortization, capex)",False,True,True,True,False,False,False,False,False,False,True,leverage,2,structural_decline;dilution,substitution risk unassessed (cannot be automated),0.0,ejected
WFRD,6064758632.239029,458000000.0,519000000.0,0.07956756171151559,0.045,0.0,5647882352.941177,6351156673.595671,5811054460.446865,6938398161.647846,5190000000.0,5190000000.0,-0.010395740845336433,-0.168546942627944,11,2025-12-31,-0.10073295734609078,0.28911996706215515,0.10367077582404244,,0.059776415678037834,0.04465155095955482,0.15372102480683206,0.2584080531998521,,,-0.015491156572622677,0.05942497406264646,0.4,-0.25615664109810254,0.447702834799609,,3.095157645659062,0.007320601499975377,False,,0.010000000000000009,2,2,472000000.0,519000000.0,"min(depreciation & amortization, capex)",False,False,False,False,False,False,False,False,False,False,False,,0,,substitution risk unassessed (cannot be automated),0.0,no moat evidence
AMGN,196124597594.74292,45475000000.0,9760666666.666666,0.04040017766519265,0.045,0.054282653402344616,69356372549.0196,151683133812.25848,138955909240.588,165495577376.29224,97606666666.66666,69356372549.0196,0.11358788839219536,-1.8277804963938422,11,2025-12-31,0.14409589598313233,0.14409589598313233,0.0003132077098115064,0.6724714973742211,0.06996167537748216,-0.018591429610306746,0.24706810699028597,0.07893690792283317,1.4241874463806028,-0.02011592588087708,0.054282653402344616,0.07647774623365566,0.8,0.08826299118226189,3.191900049133151,3.2958257713248638,,-0.034000166210405025,False,0.04056723021014378,0.39413304747572614,10,8,11020000000.0,9760666666.666666,"min(depreciation & amortization, capex)",False,False,True,False,False,False,False,False,False,False,True,leverage,0,,substitution risk unassessed (cannot be automated),0.0,ejected
AMH,11971045846.840244,2680352000.0,441142666.6666667,0.0301092545078765,0.045,0.07707916812399773,2509561725.490197,7571136521.837893,6939720772.124219,8255858237.010616,4411426666.666667,2509561725.490197,0.18432987543199203,-3.7701739013818907,5,2020-12-31,,,,,,,,,3.5823102465399197,,0.07707916812399773,0.07707916812399773,1.0,0.03451002205744724,,,,0.07029215849824921,False,0.014176078011903903,1.0,5,2,481014000.0,441142666.6666667,"min(depreciation & amortization, capex)",False,False,False,True,False,False,False,False,False,False,False,,1,dilution,substitution risk unassessed (cannot be automated),0.0,no moat evidence
AMKR,17467576646.038757,66899000.0,362573333.3333333,0.020677740278777192,0.045,0.08805431921281981,4198669627.4509807,6525880535.034432,5983274713.788151,6871503862.088656,3625733333.333333,3625733333.333333,,-3.8176672248479644,11,2025-12-31,0.09483773599972972,0.08712516054606138,0.0035377926419391374,0.13992272786699902,0.01903059280575112,-0.0025959464406027505,0.06967595763911674,0.024863690360682908,0.6177169160392002,-0.0041344633069216215,0.08805431921281981,0.05840031165133852,0.7,0.24624356902273825,0.06030234551687274,6.195124860823922,4.483734811884114,0.004658872372226952,False,0.046889895786135026,,5,0,373895000.0,362573333.3333333,"min(depreciation & amortization, capex)",False,False,False,False,False,False,False,False,False,False,False,,0,,substitution risk unassessed (cannot be automated),0.0,no moat evidence
AMP,45556247165.74121,-11158000000.0,3173333333.3333335,0.09225276270744985,0.045,0.04480553914784746,48491333333.333336,47311243226.67766,43331757408.74622,51631448747.443405,31733333333.333332,31733333333.333332,0.03618793908136053,-0.43559602413050036,11,2025-12-31,1.0348888134628227,,,,,,0.23816826185817777,0.055724429056058476,1.6089501656011707,,0.04480553914784746,0.09600160240957245,0.8,-0.08738456841944597,-2.3969924812030077,,0.668219251571223,-0.06096412113135785,True,0.041481162334242906,0.0009796146848906062,10,10,3563000000.0,3173333333.3333335,"min(depreciation & amortization, capex)",True,False,False,False,False,True,False,False,False,False,True,altman_distress,0,,substitution risk unassessed (cannot be automated),0.0,ejected
BLD,9935550093.039999,2661955000.0,669515333.3333334,0.0531466610561828,0.045,0.1,5214695980.3921585,12688680539.277319,11637175770.378616,12688680539.277319,6695153333.333333,5214695980.3921585,0.04374550543236223,-0.9052980519667457,11,2025-12-31,0.1191199751289871,0.11796454325296375,0.010576654551011555,0.29006693552293306,0.030968505640069546,0.008858391249217432,0.14640791438701473,0.042190797217226655,1.0810949973133153,0.0970869676027664,0.12837295529958848,0.14755543039160002,1.0,0.035789889261966135,2.7691055388248267,7.631765091357644,3.8921706288391236,-0.027655599470063574,False,0.035365597044508645,-0.050984717128414125,0,9,631668000.0,669515333.3333334,"min(depreciation & amortization, capex)",False,False,False,False,False,False,False,False,False,False,False,,0,,substitution risk unassessed (cannot be automated),0.0,no moat evidence
AN,6551760823.116379,3720900000.0,438066666.6666667,0.042643933661363896,0.045,0.02850094455953056,1432825490.1960793,6079903091.7330885,5566395721.641363,6637686970.230696,4380666666.666667,1432825490.1960793,0.04552517692267259,-3.572616042878874,11,2025-12-31,0.1358740648676729,0.15010131598505663,0.009017140449020586,0.17908973124778332,0.015604679512874918,0.0038033255282181305,0.04487286203377317,0.01541619885215319,0.6894522822661837,0.4010679613612095,0.02850094455953056,0.06266684972760994,0.4,-0.04432477022080361,3.000967819985483,6.888333333333334,,-0.10372738890803523,False,0.06556040204816992,0.48076325600662795,0,10,339700000.0,438066666.6666667,"min(depreciation & amortization, capex)",False,False,True,False,False,False,False,False,False,False,True,leverage,0,,substitution risk unassessed (cannot be automated),0.0,ejected
AM,10582554726.142883,3042095000.0,489239500.0,0.035908409378132534,0.045,0.1,2713663823.5294123,9272085960.733433,8503712718.52198,9272085960.733433,4892395000.0,2713663823.5294123,0.13079811218052745,-2.8997294485722738,11,2025-12-31,0.07586212368869787,0.0941525522169586,0.023521975235344397,,,,0.5424561562941235,0.57595330193382,2.0621062939110475,,0.9829990541892153,0.057003837718765604,0.9,0.1364277531327751,3.9052336455796626,,1.5729408653573795,0.014361223570599435,False,0.10428808907308854,,9,4,,489239500.0,"min(depreciation & amortization, capex)",False,False,True,False,False,False,False,False,False,False,True,leverage,0,,substitution risk unassessed (cannot be automated),0.0,ejected
WMG,15121634037.33168,3531000000.0,627666666.6666666,0.033650296543128684,0.045,0.0850149344201041,3853313725.490196,11149545441.619726,10221717784.85561,11895562987.085777,6276666666.666666,3853313725.490196,0.1561227898392688,-2.9243194597159343,11,2025-09-30,0.1254286300446459,0.1254286300446459,0.012022534536105713,0.4584762188758014,0.0108829898437206,-0.000376273890197482,0.10347398240644103,0.05296383767509286,2.1617777777777776,0.4455862818500181,0.0850149344201041,0.08487645515663855,0.9,-0.0026815642458100086,3.3,3.92090395480226,-0.8471566401201281,,False,0.21689967105263158,,9,1,602000000.0,627666666.6666666,"min(depreciation & amortization, capex)",False,False,True,True,False,True,False,False,False,False,True,leverage;altman_distress,1,dilution,substitution risk unassessed (cannot be automated),0.0,ejected
WBS,12396647708.105942,-1710071000.0,911667666.6666666,0.08530960770394806,0.045,0.03581115439113858,12435572960.784315,13066225698.655354,11964670484.361439,14262462490.086964,9116676666.666666,9116676666.666666,0.023852752085831708,-0.35977705049383224,10,2025-12-31,0.11359734129168378,0.1503329606586696,0.0019407164189705604,,,,6.17795324561809,1.5583963968290897,1.395291379426212,0.1981501149011595,0.03581115439113858,0.0366868773832878,0.6666666666666666,-0.04587768191921959,-1.1079213084590491,0.9649090911477579,0.42477285293550543,-0.0046792609466799195,False,0.041155512456787086,0.28544920619749314,10,9,1026582000.0,911667666.6666666,"min(depreciation & amortization, capex)",False,False,True,False,False,True,False,False,False,False,True,leverage;altman_distress,0,,substitution risk unassessed (cannot be automated),0.0,ejected
WCC,16317112382.752075,5176600000.0,799533333.3333334,0.037198475493462446,0.045,0.1,4229674509.8039227,15152786713.130081,13897082667.178223,15152786713.130081,7995333333.333333,4229674509.8039227,0.11721097608241104,-2.857770224382702,11,2025-12-31,0.08383913730674318,0.09067008273652132,0.002872361071058493,0.21147637904121067,0.011490712259911955,0.0025299748835623382,0.05244376012828093,0.010954133078937205,0.6603620787335153,0.2662549948523265,0.1207632453210985,0.13786163170666832,0.8,0.47459234252475535,3.6184817559066125,,4.104528890633867,-0.0017467374424174897,False,0.09800115360348854,0.394322374774915,4,8,738000000.0,799533333.3333334,"min(depreciation & amortization, capex)",False,False,True,False,False,False,False,False,False,False,True,leverage,0,,substitution risk unassessed (cannot be automated),0.0,ejected
WDAY,34316964153.346752,1486000000.0,891666666.6666666,0.02490482807087123,0.045,0.1,9004196078.431374,16898901216.3858,15498497513.008316,16898901216.3858,8916666666.666666,8916666666.666666,0.26871439182868617,-2.848631493833281,11,2026-01-31,-0.06739534905156795,0.05329848605047309,0.05933822179563492,,,,0.07548157453936348,0.10544083041763538,92.92977685917245,0.1327652665228835,0.23505908107798712,0.17209392670406998,1.0,0.2852497005860717,1.5511482254697286,6.324561403508772,1.7181944733908066,0.027994480797392196,False,1.1416988002213315,,0,4,768000000.0,891666666.6666666,"min(depreciation & amortization, capex)",False,False,False,True,False,False,False,False,False,False,False,,1,dilution,substitution risk unassessed (cannot be automated),0.0,no moat evidence
WDC,200808371955.8902,2597000000.0,-155333333.33333334,-0.000763663869049724,0.045,0.0,,,,,,,,,11,2025-06-27,0.05900082349711776,0.295144157814871,-0.00113669274764963,0.3878151260504202,0.05632145617872304,0.0017144920374463505,0.24516806722689075,0.099119122740447,3.067061143984221,,-0.04167729319761204,-0.10670057130224286,0.7,0.01007906331100239,0.9324955116696589,6.53781512605042,2.1617876183133644,0.04240049817018443,False,0.29949471750114837,0.38962708958422637,6,4,1928000000.0,-155333333.33333334,"min(depreciation & amortization, capex)",False,False,False,True,True,False,True,False,False,False,False,,3,dilution;accruals;late_filing,substitution risk unassessed (cannot be automated),0.0,no moat evidence
WEC,37445423644.669235,19989900000.0,1470500000.0,0.025602711131174797,0.045,0.0515892871079906,-2689900000.0,22584448613.79357,20688131799.15177,24642649090.274734,14705000000.0,,0.16922413030205202,,11,2025-12-31,0.05976352289347149,0.06129390643862723,0.0009059850802943988,0.6667585024642606,0.03972174851921741,0.0021872111227748425,0.22906909113172313,0.017865568001018843,-0.07860606744107364,0.05956871273602914,0.0515892871079906,0.06237537503079338,0.6,-0.03740479323683055,5.36872213568244,2.507987934309016,,0.017323719970528062,False,,0.004788855028297734,10,10,1555500000.0,1470500000.0,"min(depreciation & amortization, capex)",False,False,True,False,True,False,False,False,False,False,True,leverage,1,accruals,substitution risk unassessed (cannot be automated),0.0,ejected
WELL,163482724890.36407,14163624000.0,1661801333.3333333,0.009354548200475135,0.045,0.08154425219649841,5386979921.568626,29078688961.555695,26656548029.41892,31494523259.72882,16618013333.333332,5386979921.568626,,-29.347750923630656,11,2025-12-31,0.028871390504999254,,-0.003263783757178014,0.23245190226045298,0.16274970290528043,-0.04815908663080717,,0.06608349802823309,1.5932346496724574,,0.08154425219649841,0.12911445752147932,0.8,-0.10062648082344616,,,,0.06877187122854167,True,0.13772745968146546,1.0,10,1,1996442000.0,1661801333.3333333,"min(depreciation & amortization, capex)",False,False,False,True,False,False,False,False,False,False,False,,1,dilution,substitution risk unassessed (cannot be automated),0.0,no moat evidence
AMT,78544910796.55862,35745500000.0,2735400000.0,0.02393376645455513,0.045,0.0,-3564323529.411762,33473899739.794983,30627280098.47082,36568967883.18212,27354000000.0,,0.19781679472749458,,11,2025-12-31,0.07533425869903074,0.10620038947702906,5.3189822091236084e-05,,0.04710655170445252,-0.024465679202542723,5.177689924137194,2.1904076271124735,1.6286872165525108,0.19348397347280474,-0.15031597735092694,0.13553913348333957,0.7,-0.05974962063732925,5.189984609576909,3.5646608797999115,-0.10758156387532507,0.010320580685448055,False,0.05120944389823432,0.8705164254852205,10,6,2989700000.0,2735400000.0,"min(depreciation & amortization, capex)",False,False,True,False,False,True,False,False,False,False,True,leverage;altman_distress,0,,substitution risk unassessed (cannot be automated),0.0,ejected
FDX,75087160628.17603,15825000000.0,4201333333.3333335,0.04621310619287198,0.045,0.06361723048652834,33602450980.392166,68004378613.72775,62312385629.39519,74179744019.92407,42013333333.333336,33602450980.392166,0.08642413293420029,-1.2345739205747575,11,2025-05-31,0.10081457796135683,0.08937645162404105,0.001386053994105929,,0.006575529035488855,,0.05933398539681096,0.01236245525378211,0.4803808167986476,0.23117843648698455,0.06361723048652834,0.04901309314609992,0.7,-0.006829954227827728,1.6691277291424955,6.612167300380228,,-0.016504362883740353,False,0.1129221460764339,0.2654769230769231,10,9,4301000000.0,4201333333.3333335,"min(depreciation & amortization, capex)",False,True,False,False,True,False,False,False,False,False,False,,2,structural_decline;accruals,substitution risk unassessed (cannot be automated),0.0,no moat evidence
FE,27718420846.860886,26174000000.0,1033333333.3333334,0.01917400103939704,0.045,0.00042511421872726274,-14017137254.901958,12669056811.26195,11591786845.462551,13840332306.022343,10333333333.333334,,0.18157603073608686,,11,2025-12-31,0.04968788222518845,0.04649150111138828,-0.0008207800602977783,,,,0.1461895294897283,0.032344581159263135,-5.125465838509316,-0.011210260190632683,0.00042511421872726274,0.07115661744148571,0.7,-0.009625173530772746,6.763307493540052,1.8126540673788003,0.311177001159983,0.031469042895588384,False,,,10,0,1020000000.0,1033333333.3333334,"min(depreciation & amortization, capex)",False,False,True,True,True,True,False,False,False,False,True,leverage;altman_distress,2,dilution;accruals,substitution risk unassessed (cannot be automated),0.0,ejected
EXPE,32505577502.285435,748000000.0,1174666666.6666667,0.035324520093693225,0.045,0.08243406594387759,13071607843.137257,20634111158.901527,18915790068.27008,22262328181.885437,11746666666.666666,11746666666.666666,0.18898843072744115,-1.7672171539970578,11,2025-12-31,0.10894787085989886,0.752934506104713,0.0422004859967345,,0.00882372284484908,0.004097383740544216,0.12699382338966944,0.1818240903103324,3.9525247914665806,,0.08243406594387759,0.23161302817574048,0.9,-0.5691555481892765,0.271211022480058,6.25752508361204,,-0.0015591940063983678,False,0.23891198865952973,0.4629626278243794,4,10,1411000000.0,1174666666.6666667,"min(depreciation & amortization, capex)",False,False,False,True,False,False,False,False,False,False,False,,1,dilution,substitution risk unassessed (cannot be automated),0.0,no moat evidence
F,55785696820.0,-23356000000.0,3074333333.3333335,0.0947999406345771,0.045,0.022739808373583248,59524627450.9804,41599562661.6296,38081077906.2224,45422175504.49974,30743333333.333332,30743333333.333332,0.08993224770407954,-0.8145624033394774,11,2025-12-31,0.19419357119544048,-0.5022282832344636,-0.050920038776742955,0.0683569448968585,0.029184886627983027,-0.005695461127767881,-0.04896217699861695,0.03563726397990186,2.5871612053759967,-0.2796832102101637,0.022739808373583248,0.08052066341481323,0.8,-0.1844515715202053,-3.4321822189566493,-7.311802232854864,0.384807731553109,-0.000576204402122138,False,0.03260003264804448,0.08487555839183147,10,7,-1003000000.0,3074333333.3333335,"min(depreciation & amortization, capex)",True,False,True,False,False,True,False,False,False,False,True,leverage;altman_distress,0,,substitution risk unassessed (cannot be automated),0.0,ejected
ETR,53681766528.43521,28348245000.0,1730349333.3333333,0.021094100818619513,0.045,0.023112460360062537,-7991194019.6078415,23452267161.395824,21468859086.52955,25607088155.13668,17303493333.333332,,0.21637598812565967,,11,2025-12-31,0.050249952948162604,0.055227356924039725,0.0038498770305081245,,,,0.24734345144386757,0.09059312902063721,-0.37807215089860496,0.05322511171426346,0.023112460360062537,0.05063111672779641,0.5,-0.07032447799469654,5.146884099519123,2.2663694172850515,,0.030715730602361546,False,,,10,0,1773328000.0,1730349333.3333333,"min(depreciation & amortization, capex)",False,False,True,True,True,False,False,False,False,False,True,leverage,2,dilution;accruals,substitution risk unassessed (cannot be automated),0.0,ejected
EVRG,19757271161.709023,13386400000.0,820133333.3333334,0.02474479454408888,0.045,0.09302397268887574,-3737772549.0196056,15082089123.811928,13829794336.919224,15543198711.325462,8201333333.333333,,0.15610803332869294,,10,2025-12-31,0.06075821033744848,0.06275322238235469,-0.0027034524009378114,,,,0.2686894182398205,0.018122389033524245,-0.21532342537913865,0.09255637731363833,0.09302397268887574,0.03594811301765888,0.7777777777777778,-0.04741413658458837,4.965650270791602,2.4872626967386013,,0.012530290890330642,False,,-1.0,10,2,855600000.0,820133333.3333334,"min(depreciation & amortization, capex)",False,False,True,False,True,False,False,False,False,False,True,leverage,1,accruals,substitution risk unassessed (cannot be automated),0.0,ejected
EWBC,18020487383.70529,-3080210000.0,759819666.6666666,0.05085713251183467,0.045,0.019163220166943162,12019264901.960785,10120441284.271652,9263708556.975613,11051341134.297667,7598196666.666666,7598196666.666666,0.15242315978577975,-1.371679514793461,4,2019-12-31,0.4230585010990625,0.5187784633275196,0.09482195415395364,,,,22.749367271675464,4.380528290402418,1.2614027335200257,,0.019163220166943162,0.019163220166943162,0.6666666666666666,,-2.196099764577044,3.0360517941455343,0.5979506016901335,0.0023068740215184125,True,0.037140340675996183,,0,0,808354000.0,759819666.6666666,"min(depreciation & amortization, capex)",True,False,True,False,False,True,False,False,False,False,True,leverage;altman_distress,0,,substitution risk unassessed (cannot be automated),0.0,ejected
EXC,47886140264.95414,50467000000.0,2518666666.6666665,0.02560840111339216,0.045,0.0,-20835627450.980392,30821669766.017265,28200595698.86738,33671507070.912735,25186666666.666664,,0.10073862229245487,,11,2025-12-31,0.05462548145590806,0.05462548145590806,-0.0006891109700193868,,,,0.21221864951768488,0.03512187329892039,-0.6675150393336419,0.20969497917672084,-0.019197885338779863,0.07800396810291854,0.8,-0.5161449561530866,5.740757592992834,,0.8089983471959727,0.012588300834930788,False,,,10,0,2768000000.0,2518666666.6666665,"min(depreciation & amortization, capex)",False,False,True,False,True,True,False,False,False,False,True,leverage;altman_distress,1,accruals,substitution risk unassessed (cannot be automated),0.0,ejected
COP,132842779638.66145,16947000000.0,,,0.045,0.05295080519217499,,,,,,,,,11,2025-12-31,0.11832054601688939,0.10720642222671882,0.02180558341428916,0.5692150355047855,0.07518424354210078,-0.004419756904951865,0.266903365236184,0.25731245325495666,0.7061764913022044,0.2733940664525926,0.05295080519217499,0.3055795231251637,0.6,-0.5804955936991434,0.6689957366177167,11.761904761904763,3.973423087542038,0.030611434021626582,True,0.07923606263089658,-0.15631938893329783,10,10,,,"min(depreciation & amortization, capex)",False,False,False,True,False,False,False,False,False,False,False,,1,dilution,substitution risk unassessed (cannot be automated),0.0,no moat evidence
FHN,12216662397.988604,1659000000.0,935666666.6666666,0.0674322161947598,0.045,0.1,9348843137.254902,17732790921.26913,16263283184.678257,17732790921.26913,9356666666.666666,9348843137.254902,0.014646895894921689,-0.30675659208629935,11,2025-12-31,0.1096887170108757,0.09499333714068152,0.0025176038299177706,,,,0.37437847323778883,0.1867528907833418,1.424033806498005,0.025139772221530802,0.11348571044428679,0.12045401930812005,0.7,,1.234375,,0.42238959959221317,-0.033435642708877444,True,0.04738366338448454,0.7695911278550471,10,10,1013000000.0,935666666.6666666,"min(depreciation & amortization, capex)",False,False,False,False,False,True,False,False,False,False,True,altman_distress,0,,substitution risk unassessed (cannot be automated),0.0,ejected
